14.6,73.4,89.4,16.7,2643.917774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
49.6,0.2,49.1,0.2,0,2319.966704,2017.708573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-63792539015
11.3,53.2,49.4,0.2,2009.259744,2249.946693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.666666667,-63792539328
0.2,98.3,46.7,0.2,3286.799014,0,3353.193259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.666666667,296.276976
50.4,50.4,45.2,51.2,2269.23215,2238.19803,0,1992.725196,2208.470705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8,-63792539981
52.3,43.3,99.2,37.6,0,3229.180932,3254.531353,0,0,2001.155708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.833333333,170.8493183
96.1,41.8,100,0.2,2251.584721,3191.667327,3381.201493,2554.181779,2868.094505,1697.133858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0
100,4.7,100,51.1,0,1997.73456,1992.934077,2084.835114,1664.715262,1778.897743,2005.998772,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-63792541065
100,1.4,100,58.8,3284.43986,0,3199.609993,949.0182013,2829.786646,1337.57832,0,0,1286.755924,1336.03812,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9,-21264180436
100,50.7,17.5,50.9,0,2262.859526,0,1107.989384,1285.399293,1287.411786,997.2567253,1129.847771,1087.771092,0,2284.230562,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.727272727,-63792542070
100,98.1,0.6,1.8,1146.894392,3277.884031,3334.285524,1020.556392,0,1050.926547,1236.835688,1498.13992,1091.686671,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,-63792542641
100,100,0.2,0.1,1121.246376,0,3304.537443,1385.809595,3345.261119,1655.827942,1058.931962,1051.348906,790.8373006,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.777777778,-1.932805
100,100,47.2,0.1,0,0,967.5564333,1259.238882,1007.433805,1079.972613,1153.811993,1498.658612,1088.946987,1710.254549,870.0429716,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.909090909,-31896271726
100,100,51.1,0.3,2014.447853,1671.101218,1827.926216,0,2263.1699,1685.950728,0,1503.024112,1104.790134,2344.893425,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,3,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.818181818,-63792544147
99.5,61.9,42.6,29.6,0,0,0,0,2250.711627,0,0,3283.447371,3369.165039,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,3,-1,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.666666667,-31896272382
100,45.1,49.1,0.2,2653.851097,0,0,0,2267.940904,0,0,3398.505446,3315.484909,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
99.7,45.1,99.8,0.8,3251.514243,3338.560365,3194.604105,0,2238.388946,0,0,3402.656214,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,-1,1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-63792545511
100,14.8,100,0.4,0,3329.764226,3244.219201,3151.647835,0,0,0,3079.149761,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.833333333,-31896272898
100,0.2,100,0.5,3213.044653,0,3215.795651,3247.782524,0,0,0,3280.293907,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6,-63792546214
75.5,2.9,98.8,52,0,2624.670051,3328.443251,0,2006.189946,3112.987279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,2,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.857142857,-63792546765
46.9,49.4,99.8,50.5,2196.478531,2390.964658,0,3243.114429,2014.176721,3263.215131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,-63792547089
92.9,51.1,99.9,48.6,0,1869.878175,0,3170.93102,0,3283.43036,2257.204441,2235.797425,1905.680866,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.888888889,-21264182453
99.9,45.1,100,0.2,2082.235395,0,0,2128.08266,0,1966.612603,2238.610915,3323.950775,3238.341143,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2,-1,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.571428571,6.561936
56.2,46.7,99.9,49.8,3249.870359,0,0,0,0,3184.450661,2272.363769,2277.466045,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1,1,-1,2,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.857142857,-42528365441
91.2,22.2,100,99.4,3229.267695,3404.594528,3368.873974,3284.706725,0,3188.740712,0,3271.939138,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.571428571,127.509276
99.9,0.2,46.6,100,2241.734536,3323.907576,0,3354.596221,3317.157538,0,3140.20115,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,3,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.875,-12.404746
99.9,91.3,45.4,99.6,2226.697417,3296.382444,1931.19294,2145.565558,0,3128.993941,3132.126795,3283.342474,1950.120992,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,1,1,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.666666667,-63792549941
95,100,90.2,100,3221.270726,0,1941.460889,2032.600346,3308.021789,0,2694.116181,3338.614517,2473.153002,3259.595279,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,1,0,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9,205.176346
15.9,100,100,100,0,3230.397029,2312.716727,2049.322093,3107.816348,0,0,3339.760511,2767.897905,3303.183189,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,-1,0,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.777777778,0.910215
47.9,100,99.8,100,1982.120798,2014.500561,3109.17611,0,0,2602.641394,2553.673166,3173.890483,3374.599935,3397.668182,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,2,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8,-31896275616
5.4,100,99.9,100,3221.498517,0,2094.639561,2157.747784,1955.968537,0,3207.795257,2070.303742,2318.179669,2477.919822,0,0,0,0,0,0,0,0,0,0,2,0,3,1,3,0,2,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8,-31896275971
3.1,100,51,100,0,1716.353763,0,1770.891786,3321.19289,1640.034739,2221.25176,1586.007034,3311.180828,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,2,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8,-42528368161
0.2,100,45.3,100,1935.687688,1700.085733,0,1628.971076,2708.56478,1649.377413,2222.476666,1580.814515,2153.059756,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,1,3,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.625,0
0.2,100,90.4,100,1995.100311,2086.587025,3146.649813,2264.680614,1826.558794,2094.84096,3195.268971,0,1966.350646,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,196.530763
0.3,100,100,99.9,3350.837259,2339.453006,1453.292283,1927.331899,0,2395.397193,1620.568329,1587.482467,3247.490149,1587.255891,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9,-63792553701
0.2,100,100,100,1873.575907,1136.182688,1561.896221,1235.043326,2235.388462,1370.611667,1609.847053,1600.757082,1965.742929,1650.346389,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,1,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9,0
1.6,100,100,11.6,0,3130.013373,1058.058189,0,0,3205.820975,1267.239849,1340.151588,0,2447.425292,1191.045402,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-47844415995
38.4,100,100,48.7,3260.943804,3291.660487,0,2027.968112,2310.425202,0,0,2364.777474,0,2072.429643,1575.652598,0,0,0,0,0,0,0,0,0,1,1,3,0,3,3,0,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6,-63792555299
59.9,100,100,45.2,3298.799599,3357.360617,2007.865791,0,2279.201566,0,0,3219.578217,0,3245.150574,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,-1,-1,2,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.625,-31896277785
85.3,100,100,45.2,3331.036166,3331.256066,0,2114.914138,2277.678508,0,0,3336.941562,0,3172.683327,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.714285714,242.130048
6,100,100,100,3344.742971,3275.59806,2105.322123,0,0,3433.578871,0,3269.557688,0,2963.914958,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.875,-31896278611
39.8,100,63.9,100,3354.521829,3343.38599,2359.059737,2384.898035,1993.631126,2359.182443,0,2246.979157,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,-63792556757
46.3,100,35.3,100,2056.72468,2719.046131,2288.487166,2126.225068,0,3137.191057,1958.656909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.875,248.9387655
34,100,0.2,100,3258.769462,0,1785.984356,1949.659715,2270.567539,2334.272406,3122.695356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.714285714,23.274933
46.5,57.4,43.3,100,0,1215.561379,1133.295363,1227.350383,2301.510233,1424.211982,2648.071456,1280.813506,2263.373602,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.888888889,-63792558011
52.2,28.6,45.9,100,1353.590172,1426.102599,1277.925329,1267.508761,2279.849652,1071.354015,0,0,2268.748585,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.888888889,-31896279205
79.5,0.2,45.2,100,0,0,3347.940431,2918.46407,2279.118325,0,2714.070686,2029.27461,2255.678075,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.777777778,-63792559143
100,90.9,95,49.8,3114.815123,3064.550733,0,2270.299623,0,3292.402211,3345.601373,3376.909344,3279.588877,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,1,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.666666667,-44.067165
100,100,99.9,45,3216.340101,3345.877537,1971.80496,2265.141407,0,3330.887732,1362.119211,1211.962078,3293.583028,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,-1,1,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,0
100,100,100,9.6,1341.630791,3284.122626,1663.519852,0,1637.310391,3247.965015,1672.528765,1701.097423,1288.767594,1525.951883,1706.885488,0,0,0,0,0,0,0,0,0,2,1,0,3,2,1,0,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-116.04477
100,100,100,0.2,1570.06734,2016.235512,1696.831903,2157.267962,1582.10354,2229.198868,1763.230526,1616.360369,1367.354881,1498.130549,1579.366718,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.909090909,0
100,100,100,1.2,1568.470701,2196.429604,1552.331679,0,1581.278268,2029.226126,0,1482.332399,1837.072003,1352.423557,1660.309573,2150.653816,1567.319786,0,0,0,0,0,0,0,2,1,0,3,2,1,3,0,2,2,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,-63792561742
100,100,100,0.3,0,2160.001761,1634.004349,1739.697895,2078.257652,2128.84697,0,1633.908952,2288.300953,2228.722484,0,2311.30334,1573.425178,0,0,0,0,0,0,0,2,1,0,0,2,1,-1,0,2,2,3,1,0,-1,-1,-1,-1,-1,-1,-1,0.833333333,-31896281235
100,76.7,100,3.2,1654.894088,0,1673.79386,1628.853606,2357.085439,0,0,1601.487381,2044.628921,2036.420129,0,2296.366876,0,0,0,0,0,0,0,0,0,3,0,0,2,3,-1,0,2,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,0.818181818,-63792562883
100,93.1,100,50.5,1344.84123,1754.89061,1241.439053,1305.148209,2593.414957,1476.167055,1624.809197,1128.66158,2432.801046,1702.274548,2012.66835,1726.719261,1304.099851,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,2,2,3,1,0,-1,-1,-1,-1,-1,-1,-1,0.769230769,0
100,100,100,50.6,1524.676513,1650.33308,1189.21427,1091.220792,3247.069722,1660.426129,1480.092138,1097.299387,3216.100134,0,2030.453583,1711.693872,1110.460987,998.8743092,0,0,0,0,0,0,0,1,0,0,2,1,1,0,2,2,3,1,0,0,-1,-1,-1,-1,-1,-1,1,-343.983796
100,100,100,28.8,0,2152.193343,0,2006.676389,1992.585336,1798.515998,0,1720.476454,2593.966373,2201.344731,0,0,1654.691465,1535.469511,2403.972336,0,0,0,0,0,3,1,3,0,2,1,3,0,2,2,3,3,0,0,1,-1,-1,-1,-1,-1,0.933333333,-51034051794
100,100,91.6,98.9,3271.789613,3267.175679,3328.603489,2111.045001,0,0,0,0,0,2254.31322,0,0,1738.641924,2340.928858,3311.606193,0,0,0,0,0,3,1,3,0,2,3,-1,3,3,2,-1,-1,0,0,1,-1,-1,-1,-1,-1,0.583333333,-47844423864
100,99.9,45.1,100,2338.066672,3306.489998,2460.773741,2317.53196,2024.38136,0,0,0,0,2213.604432,0,0,1983.295082,2221.802059,3261.005437,0,0,0,0,0,3,1,3,0,3,-1,-1,-1,-1,2,-1,-1,0,0,1,-1,-1,-1,-1,-1,0.555555556,0
100,86.1,45.2,100,1904.000225,2269.300274,1926.702194,2247.876765,2076.189236,1539.194501,0,0,0,2250.855274,0,0,1561.072161,1828.364997,0,0,0,0,0,0,3,1,3,0,3,0,-1,-1,-1,2,-1,-1,0,0,1,-1,-1,-1,-1,-1,1,194.37633
100,88.8,47.8,70.5,0,3341.256261,0,2107.256663,2294.287672,1965.764293,3273.393074,0,0,2267.89815,0,0,2277.500586,0,0,0,0,0,0,0,3,1,2,0,3,0,1,-1,-1,2,-1,-1,0,2,-1,-1,-1,-1,-1,-1,0.9,-42528377739
