14.6,73.4,89.4,16.7,0,0,1,0,80.91399999999999,110.02,114.82000000000001,82.15299999999999,586.8879198201148,2953.3025024895296,3587.638849154412,672.2538402067654,15.0,14.8,17.7,14.7,14645.45703125,14239.8984375,15322.55078125,14894.92578125,2643.9177742304378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23.881887205937428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1320.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104957.1,0.0
49.6,0.2,49.1,0.2,2,0,1,0,99.796,75.25999999999999,99.541,75.25999999999999,1993.8110152792945,8.047145783350217,1970.3922538420766,8.050944194093,22.7,14.7,17.6,14.8,14664.23828125,14239.90625,15322.55859375,14894.9296875,0.0,2319.9667040986915,2017.7085728227144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,39.939858796321595,121.33916930749133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1320.96,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106656.3,-63792539014.819405
11.299999999999999,53.2,49.4,0.2,0,2,1,0,78.967,101.6,99.69399999999999,75.25999999999999,454.23517081967793,2140.5407783711576,1982.4313103828629,8.050944194093,15.3,18.6,17.9,14.8,14663.4453125,15111.3984375,15322.85546875,14894.9375,2009.2597441522375,2249.9466934240286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,109.30446738126224,42.232738709616534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1198.08,1320.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109649.1,-63792539327.827576
0.20000000000000004,98.3,46.7,0.2,0,2,1,0,75.26,116.66,98.31700000000001,75.25999999999999,8.039560545481027,3955.1721525166313,1874.0798015157834,8.050944194093,15.4,22.1,16.5,14.8,14663.45703125,15111.453125,15323.09765625,14894.94140625,3286.7990144180135,0.0,3353.1932590241795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,104.13669372063221,0.0,96.34401915301551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1198.08,0.0,1198.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119565.6,296.276976
50.4,50.4,45.2,51.2,1,1,1,2,100.2,100.2,97.55199999999999,100.6,2025.9692574612186,2027.8807374042544,1813.8845188118503,2061.041713687808,17.0,19.0,36.9,17.8,14665.09765625,15111.33203125,15321.83203125,14993.48828125,2269.232149945224,2238.1980300742803,0.0,1992.7251955631075,2208.4707046865396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,107.35141611118286,744.1274190840537,0.0,95.6525439808629,47.53726791373196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1198.08,767.0,0.0,1198.08,1320.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122460.3,-63792539981.30479
52.300000000000004,43.3,99.2,37.6,2,1,2,1,101.15,96.583,116.83999999999999,93.628,2102.345082643288,1742.2070620953216,3980.914696153441,1513.577508489484,23.4,15.6,37.4,15.5,14665.83984375,15111.34765625,15322.08203125,14993.40234375,0.0,3229.180932230549,3254.53135268723,0.0,0.0,2001.1557078073104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,624.5500208119956,107.51927170929565,0.0,0.0,131.09270735026774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,767.0,1198.08,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,2,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121289.4,170.84931833333334
96.1,41.8,100.0,0.2,3,1,2,0,116.22,95.818,117.0,75.25999999999999,3863.0088421036326,1681.8534687201952,4013.0188469288723,8.050944194093,25.4,18.9,32.4,14.9,14665.8046875,15111.2734375,15322.1640625,14993.1796875,2251.584720940737,3191.667326739473,3381.2014925185613,2554.181779075395,2868.0945048431186,1697.1338578567925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,97.16430068644884,439.56890658046495,103.23428147950938,22.92882191073185,105.05853392010965,90.70360708502626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1198.08,767.0,1198.08,1320.96,1198.08,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123348.0,0.0
100.0,4.7,100.0,51.1,3,0,2,2,117.0,76.61000000000001,117.0,100.55000000000001,4019.780272740513,189.1079259087301,4013.0188469288723,2057.0162415907616,38.5,15.0,20.7,18.8,14666.19140625,15111.140625,15322.3125,15068.984375,0.0,1997.7345604869263,1992.9340769640457,2084.83511417444,1664.7152620178636,1778.8977430747427,2005.9987720867732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,813.480200788571,103.9451914355906,28.475487517757273,104.97650576676635,631.8081797681373,81.89135840243347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,767.0,1198.08,1320.96,1198.08,767.0,1198.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,2,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124206.0,-63792541065.04803
100.0,1.4,100.0,58.8,5,1,2,2,117.0,75.61999999999999,117.0,104.4,4019.780272740513,56.330020483451506,4013.0188469288723,2366.977593063342,42.7,15.5,39.5,16.0,14666.37890625,15364.7109375,15322.15234375,15070.578125,3284.4398601806665,0.0,3199.609992946032,949.0182013304795,2829.7866456690326,1337.578320241985,0.0,0.0,1286.7559235154376,1336.038120187743,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,641.5649865740276,0.0,104.82406363404267,31.928482163257605,102.2734828089765,661.6273665597092,0.0,0.0,94.33237634483378,94.70345608614883,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,768.0,0.0,1198.08,1320.96,1198.08,767.0,0.0,0.0,1198.08,1198.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,2,0,0,0,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120127.5,-21264180436.336147
100.0,50.7,17.5,50.9,6,3,0,2,117.0,100.35,82.625,100.45,4019.780272740513,2039.95145607928,702.2782982125526,2048.9652973966686,38.0,19.6,15.8,19.5,14668.7734375,16226.80078125,15321.4609375,15165.859375,0.0,2262.8595258675396,0.0,1107.9893842337758,1285.3992926583292,1287.4117857671708,997.2567253196073,1129.8477705172977,1087.771092101071,0.0,2284.2305617545153,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,102.7734639341168,0.0,39.443823450523034,100.33605594905775,272.92719668597204,22.260878376364705,92.8324329694128,84.35228435472814,0.0,96.42595151550071,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1198.08,0.0,1320.96,1198.08,767.0,1320.96,1198.08,1198.08,0.0,1198.08,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,115422.0,-63792542069.748535
