14.6,73.4,89.4,16.7,2643.9177742304378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104957.1,0.0
49.6,0.2,49.1,0.2,0.0,2319.9667040986915,2017.7085728227144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106656.29999999999,-63792539014.819405
11.299999999999999,53.2,49.4,0.2,2009.2597441522375,2249.9466934240286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109649.1,-63792539327.827576
0.20000000000000004,98.3,46.7,0.2,3286.7990144180135,0.0,3353.1932590241795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119565.6,296.276976
50.4,50.4,45.2,51.2,2269.232149945224,2238.1980300742803,0.0,1992.7251955631075,2208.4707046865396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122460.29999999999,-63792539981.30479
52.300000000000004,43.3,99.2,37.6,0.0,3229.180932230549,3254.53135268723,0.0,0.0,2001.1557078073104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,2,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121289.4,170.84931833333334
96.1,41.8,100.0,0.2,2251.584720940737,3191.667326739473,3381.2014925185613,2554.181779075395,2868.0945048431186,1697.1338578567925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123348.0,0.0
100.0,4.7,100.0,51.1,0.0,1997.7345604869263,1992.9340769640457,2084.83511417444,1664.7152620178636,1778.8977430747427,2005.9987720867732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,2,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124206.0,-63792541065.04803
100.0,1.4,100.0,58.8,3284.4398601806665,0.0,3199.609992946032,949.0182013304795,2829.7866456690326,1337.578320241985,0.0,0.0,1286.7559235154376,1336.038120187743,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,2,0,0,0,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120127.5,-21264180436.336147
100.0,50.7,17.5,50.9,0.0,2262.8595258675396,0.0,1107.9893842337758,1285.3992926583292,1287.4117857671708,997.2567253196073,1129.8477705172977,1087.771092101071,0.0,2284.2305617545153,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,115422.0,-63792542069.748535
100.0,98.1,0.6,1.7999999999999998,1146.8943924353584,3277.884031095211,3334.285523689102,1020.5563922892029,0.0,1050.9265472434618,1236.8356879723895,1498.1399195090153,1091.686671102397,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,115347.0,-63792542641.027115
100.0,100.0,0.2,0.1,1121.2463757505363,0.0,3304.537442940984,1385.8095949103724,3345.261119400712,1655.8279422370967,1058.9319623994836,1051.3489060406575,790.8373006390003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122340.6,-1.9328049999999735
100.0,100.0,47.20000000000001,0.1,0.0,0.0,967.5564333107571,1259.2388822488144,1007.4338049398933,1079.9726129350947,1153.8119930089858,1498.6586121792684,1088.946986562609,1710.2545491220726,870.0429715516494,0.0,0.0,0.0,0.0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122952.0,-31896271725.701862
100.0,100.0,51.1,0.3,2014.447852943847,1671.1012183035937,1827.9262162005386,0.0,2263.1699001551115,1685.9507280155574,0.0,1503.0241121099184,1104.790134115964,2344.8934249201448,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,1,2,1,0,3,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,122479.8,-63792544146.62527
99.5,61.9,42.6,29.600000000000005,0.0,0.0,0.0,0.0,2250.7116270273527,0.0,0.0,3283.4473705405007,3369.165038781368,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,3,1,3,1,3,-1,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116790.6,-31896272381.856018
100.0,45.1,49.1,0.2,2653.8510965232767,0.0,0.0,0.0,2267.9409043943697,0.0,0.0,3398.505445708211,3315.4849091208166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122052.3,0.0
99.70000000000002,45.1,99.8,0.8,3251.51424259148,3338.5603652658115,3194.604104964693,0.0,2238.388946098823,0.0,0.0,3402.6562135246727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,2,-1,1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117105.6,-63792545510.50592
100.0,14.800000000000002,100.0,0.4,0.0,3329.764225596749,3244.2192008895595,3151.6478354954875,0.0,0.0,0.0,3079.149761401643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,2,2,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115383.0,-31896272898.376316
100.0,0.2,100.0,0.5,3213.0446526876576,0.0,3215.795651056769,3247.7825237262914,0.0,0.0,0.0,3280.293906827551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,2,2,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121344.0,-63792546214.407364
75.5,2.9000000000000004,98.8,52.0,0.0,2624.670051183574,3328.443251121691,0.0,2006.1899459623792,3112.9872787372333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,3,3,2,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124596.9,-63792546765.235146
46.900000000000006,49.4,99.8,50.5,2196.4785306744675,2390.9646583572157,0.0,3243.1144285303903,2014.17672070659,3263.2151305909297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129718.80000000002,-63792547089.16217
92.90000000000002,51.10000000000001,99.9,48.6,0.0,1869.8781746354998,0.0,3170.9310204227304,0.0,3283.430359886675,2257.204441087911,2235.797424766026,1905.680865630739,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,3,2,1,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122022.3,-21264182452.888844
99.9,45.1,100.0,0.2,2082.235394712804,0.0,0.0,2128.082659746033,0.0,1966.6126029291318,2238.6109147018847,3323.9507753889025,3238.3411425964373,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,-1,2,-1,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125488.5,6.561936000000003
56.2,46.70000000000001,99.9,49.8,3249.870359050659,0.0,0.0,0.0,0.0,3184.4506608772035,2272.3637694693753,2277.466044660334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,3,-1,1,-1,2,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130329.0,-42528365440.59155
91.2,22.2,100.0,99.4,3229.2676954619837,3404.5945279661414,3368.8739744390396,3284.7067246658266,0.0,3188.740711791865,0.0,3271.9391383295574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,3,3,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122251.8,127.509276
99.9,0.2,46.6,100.0,2241.7345364123253,3323.9075759305774,0.0,3354.5962213874323,3317.157537792038,0.0,3140.2011495848406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,3,3,3,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134044.2,-12.404746000000008
99.9,91.3,45.4,99.6,2226.697416938275,3296.382443528664,1931.1929400138129,2145.5655576775175,0.0,3128.993941404375,3132.1267946345974,3283.342474457224,1950.1209915013785,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,3,3,1,1,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139512.0,-63792549940.70862
95.0,100.0,90.2,100.0,3221.2707264244987,0.0,1941.4608890268337,2032.6003460433112,3308.0217894454113,0.0,2694.1161809905934,3338.6145171882013,2473.1530022931097,3259.5952788498175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,3,3,2,1,0,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129804.3,205.176346
15.900000000000002,100.0,100.0,100.0,0.0,3230.397029034092,2312.7167269675956,2049.3220928062933,3107.8163481078136,0.0,0.0,3339.7605114551634,2767.8979049204036,3303.1831891145657,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,2,3,3,2,-1,0,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134966.7,0.9102149999999938
47.89999999999999,100.0,99.8,100.0,1982.1207975198313,2014.5005607359856,3109.176109952455,0.0,0.0,2602.6413941682085,2553.6731664978875,3173.890482877445,3374.599934793957,3397.66818248436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,2,3,3,0,0,2,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128340.0,-31896275616.478405
5.4,100.0,99.9,100.0,3221.4985173817086,0.0,2094.6395605425105,2157.7477841142545,1955.9685374505093,0.0,3207.7952565681544,2070.3037421964405,2318.179668753959,2477.91982166447,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,3,1,3,0,2,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123189.0,-31896275970.623676
