14.6,73.4,89.4,16.7,2643.917774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104957.1,0
49.6,0.2,49.1,0.2,0,2319.966704,2017.708573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106656.3,-63792539015
11.3,53.2,49.4,0.2,2009.259744,2249.946693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109649.1,-63792539328
0.2,98.3,46.7,0.2,3286.799014,0,3353.193259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119565.6,296.276976
50.4,50.4,45.2,51.2,2269.23215,2238.19803,0,1992.725196,2208.470705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122460.3,-63792539981
52.3,43.3,99.2,37.6,0,3229.180932,3254.531353,0,0,2001.155708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121289.4,170.8493183
96.1,41.8,100,0.2,2251.584721,3191.667327,3381.201493,2554.181779,2868.094505,1697.133858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123348,0
100,4.7,100,51.1,0,1997.73456,1992.934077,2084.835114,1664.715262,1778.897743,2005.998772,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124206,-63792541065
100,1.4,100,58.8,3284.43986,0,3199.609993,949.0182013,2829.786646,1337.57832,0,0,1286.755924,1336.03812,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120127.5,-21264180436
100,50.7,17.5,50.9,0,2262.859526,0,1107.989384,1285.399293,1287.411786,997.2567253,1129.847771,1087.771092,0,2284.230562,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,115422,-63792542070
100,98.1,0.6,1.8,1146.894392,3277.884031,3334.285524,1020.556392,0,1050.926547,1236.835688,1498.13992,1091.686671,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,115347,-63792542641
100,100,0.2,0.1,1121.246376,0,3304.537443,1385.809595,3345.261119,1655.827942,1058.931962,1051.348906,790.8373006,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122340.6,-1.932805
100,100,47.2,0.1,0,0,967.5564333,1259.238882,1007.433805,1079.972613,1153.811993,1498.658612,1088.946987,1710.254549,870.0429716,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122952,-31896271726
100,100,51.1,0.3,2014.447853,1671.101218,1827.926216,0,2263.1699,1685.950728,0,1503.024112,1104.790134,2344.893425,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,3,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,122479.8,-63792544147
