89.4,1,114.82000000000001,114.82000000000001,17.7,15322.55078125,2643.9177742304378,23.881887205937428,1320.96,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104957.1,0.0
49.6,2,99.796,99.796,22.7,14664.23828125,0.0,0.0,0.0,1,0,0,0,49.1,1,99.541,99.541,17.6,15322.55859375,2319.9667040986915,39.939858796321595,1320.96,0,0,1,0,49.6,2,99.796,99.796,22.7,14664.23828125,2017.7085728227144,121.33916930749133,767.0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106656.3,-63792539014.819405
53.2,2,101.6,101.6,18.6,15111.3984375,2009.2597441522375,109.30446738126224,1198.08,0,1,0,0,49.4,1,99.69399999999999,99.69399999999999,17.9,15322.85546875,2249.9466934240286,42.232738709616534,1320.96,0,0,1,0,53.2,2,101.6,101.6,18.6,15111.3984375,0.0,0.0,0.0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109649.1,-63792539327.827576
98.3,2,116.66,116.66,22.1,15111.453125,3286.7990144180135,104.13669372063221,1198.08,0,1,0,0,46.7,1,98.31700000000001,98.31700000000001,16.5,15323.09765625,0.0,0.0,0.0,0,0,1,0,98.3,2,116.66,116.66,22.1,15111.453125,3353.1932590241795,96.34401915301551,1198.08,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119565.6,296.276976
50.4,1,100.2,100.2,19.0,15111.33203125,2269.232149945224,107.35141611118286,1198.08,0,1,0,0,45.2,1,97.55199999999999,97.55199999999999,36.9,15321.83203125,2238.1980300742803,744.1274190840537,767.0,0,0,1,0,51.2,2,100.6,100.6,17.8,14993.48828125,0.0,0.0,0.0,0,0,0,1,51.2,2,100.6,100.6,17.8,14993.48828125,1992.7251955631075,95.6525439808629,1198.08,0,0,0,1,50.4,1,100.2,100.2,17.0,14665.09765625,2208.4707046865396,47.53726791373196,1320.96,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122460.3,-63792539981.30479
43.3,1,96.583,96.583,15.6,15111.34765625,0.0,0.0,0.0,0,1,0,0,99.2,2,116.83999999999999,116.83999999999999,37.4,15322.08203125,3229.180932230549,624.5500208119956,767.0,0,0,1,0,99.2,2,116.83999999999999,116.83999999999999,37.4,15322.08203125,3254.53135268723,107.51927170929565,1198.08,0,0,1,0,37.6,1,93.628,93.628,15.5,14993.40234375,0.0,0.0,0.0,0,0,0,1,52.300000000000004,2,101.15,101.15,23.4,14665.83984375,0.0,0.0,0.0,1,0,0,0,52.300000000000004,2,101.15,101.15,23.4,14665.83984375,2001.1557078073104,131.09270735026774,767.0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121289.4,170.84931833333334
41.8,1,95.818,95.818,18.9,15111.2734375,2251.584720940737,97.16430068644884,1198.08,0,1,0,0,100.0,2,117.0,117.0,32.4,15322.1640625,3191.667326739473,439.56890658046495,767.0,0,0,1,0,100.0,2,117.0,117.0,32.4,15322.1640625,3381.2014925185613,103.23428147950938,1198.08,0,0,1,0,96.1,3,116.22,116.22,25.4,14665.8046875,2554.181779075395,22.92882191073185,1320.96,1,0,0,0,96.1,3,116.22,116.22,25.4,14665.8046875,2868.0945048431186,105.05853392010965,1198.08,1,0,0,0,96.1,3,116.22,116.22,25.4,14665.8046875,1697.1338578567925,90.70360708502626,767.0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123348.0,0.0
51.1,2,100.55000000000001,100.55000000000001,18.8,15068.984375,0.0,0.0,0.0,0,0,0,1,100.0,2,117.0,117.0,20.7,15322.3125,1997.7345604869263,813.480200788571,767.0,0,0,1,0,100.0,2,117.0,117.0,20.7,15322.3125,1992.9340769640457,103.9451914355906,1198.08,0,0,1,0,100.0,3,117.0,117.0,38.5,14666.19140625,2084.83511417444,28.475487517757273,1320.96,1,0,0,0,100.0,3,117.0,117.0,38.5,14666.19140625,1664.7152620178636,104.97650576676635,1198.08,1,0,0,0,100.0,3,117.0,117.0,38.5,14666.19140625,1778.8977430747427,631.8081797681373,767.0,1,0,0,0,51.1,2,100.55000000000001,100.55000000000001,18.8,15068.984375,2005.9987720867732,81.89135840243347,1198.08,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124206.0,-63792541065.04803
100.0,2,117.0,117.0,39.5,15322.15234375,3284.4398601806665,641.5649865740276,768.0,0,0,1,0,1.4,1,75.61999999999999,75.61999999999999,15.5,15364.7109375,0.0,0.0,0.0,0,1,0,0,100.0,2,117.0,117.0,39.5,15322.15234375,3199.609992946032,104.82406363404267,1198.08,0,0,1,0,100.0,5,117.0,117.0,42.7,14666.37890625,949.0182013304795,31.928482163257605,1320.96,1,0,0,0,100.0,5,117.0,117.0,42.7,14666.37890625,2829.7866456690326,102.2734828089765,1198.08,1,0,0,0,100.0,5,117.0,117.0,42.7,14666.37890625,1337.578320241985,661.6273665597092,767.0,1,0,0,0,58.8,2,104.4,104.4,16.0,15070.578125,0.0,0.0,0.0,0,0,0,1,58.8,2,104.4,104.4,16.0,15070.578125,0.0,0.0,0.0,0,0,0,1,100.0,5,117.0,117.0,42.7,14666.37890625,1286.7559235154376,94.33237634483378,1198.08,1,0,0,0,100.0,5,117.0,117.0,42.7,14666.37890625,1336.038120187743,94.70345608614883,1198.08,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120127.5,-21264180436.336147
50.7,3,100.35,100.35,19.6,16226.80078125,0.0,0.0,0.0,0,1,0,0,50.7,3,100.35,100.35,19.6,16226.80078125,2262.8595258675396,102.7734639341168,1198.08,0,1,0,0,50.7,3,100.35,100.35,19.6,16226.80078125,0.0,0.0,0.0,0,1,0,0,100.0,6,117.0,117.0,38.0,14668.7734375,1107.9893842337758,39.443823450523034,1320.96,1,0,0,0,100.0,6,117.0,117.0,38.0,14668.7734375,1285.3992926583292,100.33605594905775,1198.08,1,0,0,0,100.0,6,117.0,117.0,38.0,14668.7734375,1287.4117857671708,272.92719668597204,767.0,1,0,0,0,100.0,6,117.0,117.0,38.0,14668.7734375,997.2567253196073,22.260878376364705,1320.96,1,0,0,0,100.0,6,117.0,117.0,38.0,14668.7734375,1129.8477705172977,92.8324329694128,1198.08,1,0,0,0,100.0,6,117.0,117.0,38.0,14668.7734375,1087.771092101071,84.35228435472814,1198.08,1,0,0,0,50.9,2,100.45,100.45,19.5,15165.859375,0.0,0.0,0.0,0,0,0,1,50.9,2,100.45,100.45,19.5,15165.859375,2284.2305617545153,96.42595151550071,1198.08,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115422.0,-63792542069.748535
